PARTNAME,PDES,TQUANT,TUNITNAME,PRICE,VPRICE,PURCHASEPRICE,ICODE,DUEDATE,CLOSEDBOOL,TBALANCE,PACKBALANCE,TAXSUM,PACKED,PACKPACKED,PERCENT,DISPRICE,QPRICE,VATPRICE,QPROFIT,QPROFITPERCENT,PRICEBAL,CODE,PRSOURCENAME,PURSOURCENAME,NUMPACK,PACKCODE,MODELNAME,PLANHOURSD,PLANHOURSSUM,REVNAME,VATFLAGA,COMMISSION,COMMISSION2,BARCODE,SERIALNAME,CUSTPARTNAME,CUSTPARTBARCODE,YOURORDLINE,QUANT,ABALANCE,PBALANCE,UNITNAME,UNSPSCCODE,UNSPSCDES,CLUSTNAME,MRP,ATP,PDATE,PRDATE,CASHFLOWDATE,DCODE,CODEDES,BUDCODE,COSTCNAME,EXCH,PBONUSFLAG,ORDISTATUSDES,COPYFAVSUPFLAG,SUPNAME,OBFLAG,PREPAYED,PAYCUSTNAME,PARTTREEFLAG,PURTAXPERCENT,PAYCUSTDES,LCODE,LEXCH,PROJCOSTFLAG,MPARTNAME,MPARTDES,MMPARTNAME,REMARK1,REMARK2,KITNUM,QRANKCODE,QRANKDES,DCMONTHS,MINEXPDAYS,WARHSREMARK,DEALNAME,DLINE,CHARGEPULSES,DS,RRMETHODNAME,RRMETHODDES,RRTIMINGNAME,RRTIMINGDES,FROMDATE,TODATE,AFLAG,SOF_EXTFILENAME,Y_4060_5_ESH,ORDI,KLINE,ORDNAME
9000,משלוח ללקוח,1.0,יח',42.73,49.99,0.0,"ש""ח",2024-05-22T00:00:00Z,,1.0,0,0.0,0,0,0.0,42.73,42.73,49.99,42.73,0.0,42.73,"ש""ח",ידני,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,9000,,,,0,1.0,1.0,1.0,יח',,,,,,,2024-05-22T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,9000,,,0,,,0,0,,,0,,,,,,,,,,,,5115,2,1003646
20012035,בד מאלומה מס' 35 כחול כהה,2.5,מטר,59.0,69.03,0.0,"ש""ח",2024-05-22T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,59.0,147.5,172.58,147.5,0.0,0.0,"ש""ח",מחירון לקוח,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,20012035,,,,0,2.5,0.0,2.5,מטר,,,,,,,2024-05-22T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20012035,,,0,,,0,0,,,0,,,,,,,,,,,MALUMA NO.35 DARK BLUE,5113,1,1003645
20051451,בד קורסיקה מס' 451 אפור בהיר,6.8,מטר,69.0,80.73,0.0,"ש""ח",2024-05-22T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,69.0,469.2,548.96,469.2,0.0,0.0,"ש""ח",מחירון לקוח,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,20051451,,,,0,6.8,0.0,6.8,מטר,,,,,,,2024-05-22T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20051451,,,0,,,0,0,,,0,,,,,,,,,,,CORSICA NO 451 L.GREY,5109,1,1003644
11005130,דמוי עור דקאר מס' 130 שיבאס,2.4,מטר,69.0,80.73,0.0,"ש""ח",2024-05-22T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,69.0,165.6,193.75,165.6,0.0,0.0,"ש""ח",מחירון לקוח,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,11005130,,,,0,2.4,0.0,2.4,מטר,,,,,,,2024-05-22T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,11005130,,,0,,,0,0,,,0,,,,,,,,,,,DAKAR 130 CHIVAS,5110,2,1003644
20030055,בד קיוטו מס' 55 אפור בהיר,3.2,מטר,50.0,58.5,19.47,"ש""ח",2024-05-22T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,50.0,160.0,187.2,97.7,156.81,0.0,"ש""ח",מחיר מיוחד ללקוח,מחיר קניה אחרון,0,,,0.0,0.0,,Y,0.0,0.0,20030055,,,,0,3.2,0.0,3.2,מטר,,,,,,,2024-05-22T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20030055,,,0,,,0,0,,,0,,,,,,,,,,,KYOTO / FUJI NO 5 Light gray,5111,3,1003644
20030023,בד קיוטו מס' 23 אנטרצ'יט,2.8,מטר,50.0,58.5,0.0,"ש""ח",2024-05-22T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,50.0,140.0,163.8,140.0,0.0,0.0,"ש""ח",מחיר מיוחד ללקוח,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,20030023,,,,0,2.8,0.0,2.8,מטר,,,,,,,2024-05-22T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20030023,,,0,,,0,0,,,0,,,,,,,,,,,KYOTO NO 23 atrazine,5112,4,1003644
11005120,דמוי עור דקאר מס' 120 קרח,5.8,מטר,69.0,80.73,0.0,"ש""ח",2024-05-22T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,69.0,400.2,468.23,400.2,0.0,0.0,"ש""ח",מחירון לקוח,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,11005120,,,,0,5.8,0.0,5.8,מטר,,,,,,,2024-05-22T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,11005120,,,0,,,0,0,,,0,,,,,,,,,,,DAKAR 120 ICE,5108,1,1003643
20017001,בד ווג מס' 1 בז' בהיר,3.0,מטר,45.0,52.65,13.12,"ש""ח",2024-05-22T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,45.0,135.0,157.95,95.64,242.99,0.0,"ש""ח",מחיר מיוחד ללקוח,מחיר קניה אחרון,0,,,0.0,0.0,,Y,0.0,0.0,20017001,,,,0,3.0,0.0,3.0,מטר,,,,,,,2024-05-22T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20017001,,,0,,,0,0,,,0,,,,,,,,,,,VOGUE NO 1 LIGHT BEIGE,5107,1,1003642
20042003,בד מיורקה מס' 3 בז בהיר,8.6,מטר,55.0,64.35,11.02,"ש""ח",2024-05-22T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,55.0,473.0,553.41,378.23,399.09,0.0,"ש""ח",מחיר מיוחד ללקוח,מחיר קניה אחרון,0,,,0.0,0.0,,Y,0.0,0.0,20042003,,,,0,8.6,0.0,8.6,מטר,,,,,,,2024-05-22T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20042003,,,0,,,0,0,,,0,,,,,,,,,,,MAIORCA NO 3 beige bright,5106,1,1003641
20008039,בד סקיילנד מס' 39 אפור בהיר,5.0,מטר,69.0,80.73,0.0,"ש""ח",2024-05-22T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,69.0,345.0,403.65,345.0,0.0,0.0,"ש""ח",מחירון לקוח,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,20008039,,,,0,5.0,0.0,5.0,מטר,,,,,,,2024-05-22T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20008039,,,0,,,0,0,,,0,,,,,,,,,,,SKYLAND NO 39 LIGHT GREY,5105,1,1003640
20008047,בד סקיילנד מס' 47 ורוד בהיר,6.7,מטר,69.0,80.73,0.0,"ש""ח",2024-05-22T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,69.0,462.3,540.89,462.3,0.0,0.0,"ש""ח",מחירון לקוח,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,20008047,,,,0,6.7,0.0,6.7,מטר,,,,,,,2024-05-22T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20008047,,,0,,,0,0,,,0,,,,,,,,,,,SKYLAND NO 47 LIGHT PINK,5104,1,1003639
20001701,בד קווארץ מס' 701 ורוד בייבי,5.5,מטר,45.0,52.65,13.48,"ש""ח",2024-05-22T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,45.0,247.5,289.58,173.36,233.83,0.0,"ש""ח",מחיר מיוחד ללקוח,מחיר קניה אחרון,0,,,0.0,0.0,,Y,0.0,0.0,20001701,,,,0,5.5,0.0,5.5,מטר,,,,,,,2024-05-22T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20001701,,,0,,,0,0,,,0,,,,,,,,,,,QUARTZ NO 701 DARK LILA,5103,1,1003638
20017012,בד ווג מס' 12 ירוק בקבוק,1.6,מטר,45.0,52.65,13.12,"ש""ח",2024-05-22T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,45.0,72.0,84.24,51.01,243.0,0.0,"ש""ח",מחיר מיוחד ללקוח,מחיר קניה אחרון,0,,,0.0,0.0,,Y,0.0,0.0,20017012,,,,0,1.6,0.0,1.6,מטר,,,,,,,2024-05-22T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20017012,,,0,,,0,0,,,0,,,,,,,,,,,VOGUE NO 12 BOTTLE GREEN,5099,1,1003637
20017015,בד ווג מס' 15 אפור אלפנט,1.6,מטר,45.0,52.65,13.12,"ש""ח",2024-05-22T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,45.0,72.0,84.24,51.01,243.0,0.0,"ש""ח",מחיר מיוחד ללקוח,מחיר קניה אחרון,0,,,0.0,0.0,,Y,0.0,0.0,20017015,,,,0,1.6,0.0,1.6,מטר,,,,,,,2024-05-22T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20017015,,,0,,,0,0,,,0,,,,,,,,,,,VOGUE NO 15 ELEPHANT GRAY,5100,2,1003637
20005700,בד ג'אנובה מס' 700 ורוד בייבי,6.3,מטר,50.0,58.5,13.84,"ש""ח",2024-05-22T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,50.0,315.0,368.55,227.81,261.27,0.0,"ש""ח",מחיר מיוחד ללקוח,מחיר קניה אחרון,0,,,0.0,0.0,,Y,0.0,0.0,20005700,,,,0,6.3,0.0,6.3,מטר,,,,,,,2024-05-22T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20005700,,,0,,,0,0,,,0,,,,,,,,,,,GENOVA NO 700 PINK BABY,5098,1,1003636
20062111,בד קולומביה מס' 111 שמפניה,17.2,מטר,65.0,76.05,0.0,"ש""ח",2024-05-22T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,65.0,1118.0,1308.06,1118.0,0.0,0.0,"ש""ח",מחירון לקוח,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,20062111,,,,0,17.2,0.0,17.2,מטר,,,,,,,2024-05-22T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20062111,,,0,,,0,0,,,0,,,,,,,,,,,COLUMBIA NO 111,5096,1,1003635
20025120,בד בוקלה מס' 120 טאופ בהיר,6.8,מטר,73.42,85.9,0.0,"ש""ח",2024-05-22T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,73.42,499.26,584.13,499.26,0.0,0.0,"ש""ח",מחיר מיוחד ללקוח,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,20025120,,,,0,6.8,0.0,6.8,מטר,,,,,,,2024-05-22T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20025120,,,0,,,0,0,,,0,,,,,,,,,,,BOUCLE 120 Light taupe,5097,2,1003635
20013025,בד גארפילד מס' 25 ירוק בקבוק,16.0,מטר,69.0,80.73,0.0,"ש""ח",2024-05-22T00:00:00Z,,16.0,0,0.0,0,0,0.0,69.0,1104.0,1291.68,1104.0,0.0,1104.0,"ש""ח",מחירון לקוח,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,20013025,,,,0,16.0,16.0,16.0,מטר,,,,,,,2024-05-22T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20013025,,,0,,,0,0,,,0,,,,,,,,,,,GARFIELD NO 25 bottle green,5094,1,1003634
20020314,בד יוקומה מס' 314,4.5,מטר,85.0,99.45,0.0,"ש""ח",2024-05-22T00:00:00Z,,4.5,0,0.0,0,0,0.0,85.0,382.5,447.53,382.5,0.0,382.5,"ש""ח",מחיר מיוחד ללקוח,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,20020314,,,,0,4.5,4.5,4.5,מטר,,,,,,,2024-05-22T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20020314,,,0,,,0,0,,,0,,,,,,,,,,,YUCUMA NO. 314,5095,2,1003634
20009902,בד סוהו מס' 902 טאופ בהיר,7.0,מטר,49.0,57.33,12.52,"ש""ח",2024-05-22T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,49.0,343.0,401.31,255.36,291.37,0.0,"ש""ח",מחירון לקוח,מחיר קניה אחרון,0,,,0.0,0.0,,Y,0.0,0.0,20009902,,,,0,7.0,0.0,7.0,מטר,,,,,,,2024-05-22T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20009902,,,0,,,0,0,,,0,,,,,,,,,,,SOHO NO 902 LIGHT TAUPE,5093,1,1003633
20042015,בד מיורקה מס' 15 אפור בהיר,2.5,מטר,75.0,87.75,11.02,"ש""ח",2024-05-22T00:00:00Z,,2.5,0,0.0,0,0,0.0,75.0,187.5,219.38,159.95,580.58,187.5,"ש""ח",מחירון לקוח,מחיר קניה אחרון,0,,,0.0,0.0,,Y,0.0,0.0,20042015,,,,0,2.5,2.5,2.5,מטר,,,,,,,2024-05-22T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20042015,,,0,,,0,0,,,0,,,,,,,,,,,MAIORCA NO 15,5092,1,1003632
20058453,בד טוסקנה מס' 453 אפור,22.0,מטר,75.0,87.75,0.0,"ש""ח",2024-05-22T00:00:00Z,,22.0,0,0.0,0,0,0.0,75.0,1650.0,1930.5,1650.0,0.0,1650.0,"ש""ח",מחירון לקוח,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,20058453,,,,0,22.0,22.0,22.0,מטר,,,,,,,2024-05-22T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20058453,,,0,,,0,0,,,0,,,,,,,,,,,TUSCANY/TOP 453,5089,1,1003631
20004020,בד ואלוטו מס' 20 אפור אלפנט,3.0,מטר,69.0,80.73,0.0,"ש""ח",2024-05-22T00:00:00Z,,3.0,0,0.0,0,0,0.0,69.0,207.0,242.19,207.0,0.0,207.0,"ש""ח",מחירון לקוח,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,20004020,,,,0,3.0,3.0,3.0,מטר,,,,,,,2024-05-22T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20004020,,,0,,,0,0,,,0,,,,,,,,,,,VELUTTO NO 20 GRAY elephant,5091,2,1003631
11001305,דמוי עור רוגל מס' 305 אפור,1.8,מטר,65.0,76.05,0.0,"ש""ח",2024-05-22T00:00:00Z,,1.8,0,0.0,0,0,0.0,65.0,117.0,136.89,117.0,0.0,117.0,"ש""ח",מחיר מיוחד ללקוח,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,11001305,,,,0,1.8,1.8,1.8,מטר,,,,,,,2024-05-22T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,11001305,,,0,,,0,0,,,0,,,,,,,,,,,ROGEL NO. 305 GRIGIO,5088,1,1003630
20052355,בד קאלי מס' 355 ירוק בקבוק,16.0,מטר,59.0,69.03,0.0,"ש""ח",2024-05-22T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,59.0,944.0,1104.48,944.0,0.0,0.0,"ש""ח",מחיר מיוחד ללקוח,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,20052355,,,,0,16.0,0.0,16.0,מטר,,,,,,,2024-05-22T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20052355,,,0,,,0,0,,,0,,,,,,,,,,,CALI 355,5087,1,1003629
20029504,בד אניגמה מס' 504 פיסטוק,0.5,מטר,79.0,92.43,0.0,"ש""ח",2024-05-22T00:00:00Z,,0.5,0,0.0,0,0,0.0,79.0,39.5,46.22,39.5,0.0,39.5,"ש""ח",מחיר מיוחד ללקוח,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,20029504,,,,0,0.5,0.5,0.5,מטר,,,,,,,2024-05-22T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20029504,,,0,,,0,0,,,0,,,,,,,,,,,ENIGMA NO 504 Pistachio,5086,1,1003628
20006016,בד קאזר מס' 16 ורוד בייבי,10.0,מטר,59.78,69.94,0.0,"ש""ח",2024-05-22T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,59.78,597.8,699.43,597.8,0.0,0.0,"ש""ח",מחיר מיוחד ללקוח,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,20006016,,,,0,10.0,0.0,10.0,מטר,,,,,,,2024-05-22T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20006016,,,0,,,0,0,,,0,,,,,,,,,,,KAZAR NO 16 BABY PINK,5085,1,1003627
11004403,דמוי עור קנבס מס' 403 טאופ,3.0,מטר,55.0,64.35,0.0,"ש""ח",2024-05-22T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,55.0,165.0,193.05,165.0,0.0,0.0,"ש""ח",מחיר מיוחד ללקוח,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,11004403,,,,0,3.0,0.0,3.0,מטר,,,,,,,2024-05-22T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,11004403,,,0,,,0,0,,,0,,,,,,,,,,,CANVAS NO. 403 TAUPE,5083,1,1003626
20005904,בד ג'אנובה מס' 904 זהב בהיר,4.0,מטר,69.0,80.73,13.84,"ש""ח",2024-05-22T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,69.0,276.0,322.92,220.64,398.55,0.0,"ש""ח",מחירון לקוח,מחיר קניה אחרון,0,,,0.0,0.0,,Y,0.0,0.0,20005904,,,,0,4.0,0.0,4.0,מטר,,,,,,,2024-05-22T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20005904,,,0,,,0,0,,,0,,,,,,,,,,,GENOVA NO 904 LIGHT GOLD,5084,1,1003625
20012035,בד מאלומה מס' 35 כחול כהה,13.0,מטר,59.0,69.03,0.0,"ש""ח",2024-05-22T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,59.0,767.0,897.39,767.0,0.0,0.0,"ש""ח",מחירון לקוח,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,20012035,,,,0,13.0,0.0,13.0,מטר,,,,,,,2024-05-22T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20012035,,,0,,,0,0,,,0,,,,,,,,,,,MALUMA NO.35 DARK BLUE,5082,1,1003624
20004042,בד ואלוטו מס' 42 לבן,4.0,מטר,50.0,58.5,0.0,"ש""ח",2024-05-22T00:00:00Z,,4.0,0,0.0,0,0,0.0,50.0,200.0,234.0,200.0,0.0,200.0,"ש""ח",מחיר מיוחד ללקוח,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,20004042,,,,0,4.0,4.0,4.0,מטר,,,,,,,2024-05-22T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20004042,,,0,,,0,0,,,0,,,,,,,,,,,VELUTTO NO 42 WHITE,5081,1,1003623
20005901,בד ג'אנובה מס' 901 פודרה,10.0,מטר,69.0,80.73,13.84,"ש""ח",2024-05-22T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,69.0,690.0,807.3,551.6,398.55,0.0,"ש""ח",מחירון לקוח,מחיר קניה אחרון,0,,,0.0,0.0,,Y,0.0,0.0,20005901,,,,0,10.0,0.0,10.0,מטר,,,,,,,2024-05-22T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20005901,,,0,,,0,0,,,0,,,,,,,,,,,GENOVA NO 901 powder,5080,1,1003622
20004020,בד ואלוטו מס' 20 אפור אלפנט,6.0,מטר,50.0,58.5,0.0,"ש""ח",2024-05-22T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,50.0,300.0,351.0,300.0,0.0,0.0,"ש""ח",מחיר מיוחד ללקוח,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,20004020,,,,0,6.0,0.0,6.0,מטר,,,,,,,2024-05-22T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20004020,,,0,,,0,0,,,0,,,,,,,,,,,VELUTTO NO 20 GRAY elephant,5079,1,1003621
20004033,בד ואלוטו מס' 33 ורוד בייבי,8.0,מטר,50.0,58.5,0.0,"ש""ח",2024-05-22T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,50.0,400.0,468.0,400.0,0.0,0.0,"ש""ח",מחיר מיוחד ללקוח,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,20004033,,,,0,8.0,0.0,8.0,מטר,,,,,,,2024-05-22T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20004033,,,0,,,0,0,,,0,,,,,,,,,,,VELUTTO NO 33  BABY PINK,5078,1,1003620
20042006,בד מיורקה מס' 6 ורוד עתיק,5.5,מטר,55.0,64.35,0.0,"ש""ח",2024-05-22T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,55.0,302.5,353.93,302.5,0.0,0.0,"ש""ח",מחיר מיוחד ללקוח,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,20042006,,,,0,5.5,0.0,5.5,מטר,,,,,,,2024-05-22T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20042006,,,0,,,0,0,,,0,,,,,,,,,,,MAIORCA NO 6,5077,1,1003619
20004032,בד ואלוטו מס' 32 בז' כהה,5.0,מטר,64.32,75.25,0.0,"ש""ח",2024-05-22T00:00:00Z,,5.0,0,0.0,0,0,0.0,64.32,321.6,376.27,321.6,0.0,321.6,"ש""ח",מחיר מיוחד ללקוח,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,20004032,,,,0,5.0,5.0,5.0,מטר,,,,,,,2024-05-22T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20004032,,,0,,,0,0,,,0,,,,,,,,,,,VELUTTO NO 32  DARK BEIGE,5072,1,1003618
11003511,דמוי עור סאנרייז מס' 511 אפור עכבר,6.0,מטר,69.0,80.73,0.0,"ש""ח",2024-05-22T00:00:00Z,,6.0,0,0.0,0,0,0.0,69.0,414.0,484.38,414.0,0.0,414.0,"ש""ח",מחירון לקוח,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,11003511,,,,0,6.0,6.0,6.0,מטר,,,,,,,2024-05-22T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,11003511,,,0,,,0,0,,,0,,,,,,,,,,,SUNRISE NO. 511 MOUSE,5073,2,1003618
20001906,בד קווארץ מס' 906 טאופ בהיר,1.0,מטר,49.0,57.33,13.48,"ש""ח",2024-05-22T00:00:00Z,,1.0,0,0.0,0,0,0.0,49.0,49.0,57.33,35.52,263.5,49.0,"ש""ח",מחיר מיוחד ללקוח,מחיר קניה אחרון,0,,,0.0,0.0,,Y,0.0,0.0,20001906,,,,0,1.0,1.0,1.0,מטר,,,,,,,2024-05-22T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20001906,,,0,,,0,0,,,0,,,,,,,,,,,QUARTZ NO 906 LIGHT TAUPE,5074,3,1003618
20005600,בד ג'אנובה מס' 600 פטרול,1.0,מטר,64.32,75.25,0.0,"ש""ח",2024-05-22T00:00:00Z,,1.0,0,0.0,0,0,0.0,64.32,64.32,75.25,64.32,0.0,64.32,"ש""ח",מחיר מיוחד ללקוח,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,20005600,,,,0,1.0,1.0,1.0,מטר,,,,,,,2024-05-22T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20005600,,,0,,,0,0,,,0,,,,,,,,,,,GENOVA NO 600 Patrol,5075,4,1003618
20005504,בד ג'אנובה מס' 504 פיסטוק,1.0,מטר,64.32,75.25,0.0,"ש""ח",2024-05-22T00:00:00Z,,1.0,0,0.0,0,0,0.0,64.32,64.32,75.25,64.32,0.0,64.32,"ש""ח",מחיר מיוחד ללקוח,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,20005504,,,,0,1.0,1.0,1.0,מטר,,,,,,,2024-05-22T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,20005504,,,0,,,0,0,,,0,,,,,,,,,,,GENOVA NO 504 Pistachio,5076,5,1003618
300195453,סוליד אנד סטריפס מס' 5453137 CANVAS,19.5,מטר,110.0,128.7,39.13,"ש""ח",2024-05-22T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,110.0,2145.0,2509.65,1381.97,181.11,0.0,"ש""ח",ידני,מחיר קניה אחרון,0,,,0.0,0.0,,Y,0.0,0.0,300195453,,,,0,19.5,0.0,19.5,מטר,,,,,,,2024-05-22T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,300195453,,,0,,,0,0,,,0,,,,,,,,,,,SOLIDS & STRIPES NO. 5453137 CANVAS,5068,1,1003617
300193982,סוליד אנד סטריפס מס' 3982137 CANVAS AUTUMN,1.0,מטר,110.0,128.7,0.0,"ש""ח",2024-05-22T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,110.0,110.0,128.7,110.0,0.0,0.0,"ש""ח",ידני,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,300193982,,,,0,1.0,0.0,1.0,מטר,,,,,,,2024-05-22T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,300193982,,,0,,,0,0,,,0,,,,,,,,,,,SOLIDS&SRTIPE 203982137,5069,2,1003617
300193989,סוליד אנד סטריפס מס' 3989137 OPERA,1.2,מטר,110.0,128.7,0.0,"ש""ח",2024-05-22T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,110.0,132.0,154.44,132.0,0.0,0.0,"ש""ח",ידני,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,300193989,,,,0,1.2,0.0,1.2,מטר,,,,,,,2024-05-22T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,300193989,,,0,,,0,0,,,0,,,,,,,,,,,SOLID&STRIP 3989137,5070,3,1003617
300193965,סוליד אנד סטריפס מס' 3965137 BLUSH,1.4,מטר,110.0,128.7,0.0,"ש""ח",2024-05-22T00:00:00Z,Y,0.0,0,0.0,0,0,0.0,110.0,154.0,180.18,154.0,0.0,0.0,"ש""ח",ידני,עלות תמחירית,0,,,0.0,0.0,,Y,0.0,0.0,300193965,,,,0,1.4,0.0,1.4,מטר,,,,,,,2024-05-22T00:00:00Z,,,,,,1.0,,,,,Y,,,,0.0,,,0.0,,,,300193965,,,0,,,0,0,,,0,,,,,,,,,,,SOLIDS & STRIPES NO. 3965137 BLUSH,5071,4,1003617
